,Unnamed,UNIT,DATEn,TIMEn,Hour,DESCn,ENTRIESn_hourly,EXITSn_hourly,maxpressurei,maxdewpti,mindewpti,minpressurei,meandewpti,meanpressurei,fog,rain,meanwindspdi,mintempi,meantempi,maxtempi,precipi,thunder
2298,2298,R396,2011-05-01,05:00:00,5,REGULAR,46.0,30.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2299,2299,R396,2011-05-01,09:00:00,9,REGULAR,680.0,28.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2300,2300,R396,2011-05-01,13:00:00,13,REGULAR,934.0,81.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2301,2301,R396,2011-05-01,17:00:00,17,REGULAR,492.0,134.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2302,2302,R396,2011-05-01,21:00:00,21,REGULAR,393.0,179.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2303,2303,R397,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2304,2304,R397,2011-05-01,05:00:00,5,REGULAR,27.0,48.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2305,2305,R397,2011-05-01,09:00:00,9,REGULAR,315.0,68.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2306,2306,R397,2011-05-01,13:00:00,13,REGULAR,486.0,116.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2307,2307,R397,2011-05-01,17:00:00,17,REGULAR,349.0,213.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2308,2308,R397,2011-05-01,21:00:00,21,REGULAR,256.0,271.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2309,2309,R398,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2310,2310,R398,2011-05-01,05:00:00,5,REGULAR,91.0,274.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2311,2311,R398,2011-05-01,09:00:00,9,REGULAR,1042.0,395.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2312,2312,R398,2011-05-01,13:00:00,13,REGULAR,1825.0,604.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2313,2313,R398,2011-05-01,17:00:00,17,REGULAR,1092.0,970.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2314,2314,R398,2011-05-01,21:00:00,21,REGULAR,696.0,1530.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2315,2315,R399,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2316,2316,R399,2011-05-01,05:00:00,5,REGULAR,21.0,102.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2317,2317,R399,2011-05-01,09:00:00,9,REGULAR,156.0,151.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2318,2318,R399,2011-05-01,13:00:00,13,REGULAR,385.0,280.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2319,2319,R399,2011-05-01,17:00:00,17,REGULAR,265.0,414.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2320,2320,R399,2011-05-01,21:00:00,21,REGULAR,171.0,624.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2321,2321,R400,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2322,2322,R400,2011-05-01,05:00:00,5,REGULAR,37.0,76.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2323,2323,R400,2011-05-01,09:00:00,9,REGULAR,216.0,74.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2324,2324,R400,2011-05-01,13:00:00,13,REGULAR,269.0,140.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2325,2325,R400,2011-05-01,17:00:00,17,REGULAR,267.0,211.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2326,2326,R400,2011-05-01,21:00:00,21,REGULAR,145.0,306.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2327,2327,R401,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2328,2328,R401,2011-05-01,05:00:00,5,REGULAR,44.0,131.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2329,2329,R401,2011-05-01,09:00:00,9,REGULAR,159.0,79.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2330,2330,R401,2011-05-01,13:00:00,13,REGULAR,303.0,170.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2331,2331,R401,2011-05-01,17:00:00,17,REGULAR,349.0,299.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2332,2332,R401,2011-05-01,21:00:00,21,REGULAR,220.0,447.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2333,2333,R402,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2334,2334,R402,2011-05-01,05:00:00,5,REGULAR,14.0,80.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2335,2335,R402,2011-05-01,09:00:00,9,REGULAR,182.0,62.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2336,2336,R402,2011-05-01,13:00:00,13,REGULAR,340.0,188.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2337,2337,R402,2011-05-01,17:00:00,17,REGULAR,295.0,313.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2338,2338,R402,2011-05-01,21:00:00,21,REGULAR,191.0,384.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2339,2339,R403,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2340,2340,R403,2011-05-01,05:00:00,5,REGULAR,15.0,120.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2341,2341,R403,2011-05-01,09:00:00,9,REGULAR,208.0,60.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2342,2342,R403,2011-05-01,13:00:00,13,REGULAR,506.0,137.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2343,2343,R403,2011-05-01,17:00:00,17,REGULAR,429.0,322.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2344,2344,R403,2011-05-01,21:00:00,21,REGULAR,197.0,539.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2345,2345,R404,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2346,2346,R404,2011-05-01,05:00:00,5,REGULAR,37.0,108.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2347,2347,R404,2011-05-01,09:00:00,9,REGULAR,347.0,72.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2348,2348,R404,2011-05-01,13:00:00,13,REGULAR,715.0,179.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2349,2349,R404,2011-05-01,17:00:00,17,REGULAR,583.0,294.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2350,2350,R404,2011-05-01,21:00:00,21,REGULAR,315.0,441.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2351,2351,R405,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2352,2352,R405,2011-05-01,05:00:00,5,REGULAR,77.0,72.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2353,2353,R405,2011-05-01,09:00:00,9,REGULAR,372.0,25.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2354,2354,R405,2011-05-01,13:00:00,13,REGULAR,588.0,32.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2355,2355,R405,2011-05-01,17:00:00,17,REGULAR,633.0,104.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2356,2356,R405,2011-05-01,21:00:00,21,REGULAR,472.0,181.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2357,2357,R406,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2358,2358,R406,2011-05-01,05:00:00,5,REGULAR,86.0,65.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2359,2359,R406,2011-05-01,09:00:00,9,REGULAR,486.0,62.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2360,2360,R406,2011-05-01,13:00:00,13,REGULAR,757.0,160.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2361,2361,R406,2011-05-01,17:00:00,17,REGULAR,935.0,265.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2362,2362,R406,2011-05-01,21:00:00,21,REGULAR,715.0,251.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2363,2363,R407,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2364,2364,R407,2011-05-01,05:00:00,5,REGULAR,37.0,112.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2365,2365,R407,2011-05-01,09:00:00,9,REGULAR,186.0,104.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2366,2366,R407,2011-05-01,13:00:00,13,REGULAR,271.0,176.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2367,2367,R407,2011-05-01,17:00:00,17,REGULAR,326.0,300.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2368,2368,R407,2011-05-01,21:00:00,21,REGULAR,279.0,351.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2369,2369,R408,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2370,2370,R408,2011-05-01,05:00:00,5,REGULAR,104.0,35.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2371,2371,R408,2011-05-01,09:00:00,9,REGULAR,635.0,90.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2372,2372,R408,2011-05-01,13:00:00,13,REGULAR,1089.0,148.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2373,2373,R408,2011-05-01,17:00:00,17,REGULAR,1254.0,327.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2374,2374,R408,2011-05-01,21:00:00,21,REGULAR,869.0,333.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2375,2375,R409,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2376,2376,R409,2011-05-01,05:00:00,5,REGULAR,83.0,167.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2377,2377,R409,2011-05-01,09:00:00,9,REGULAR,335.0,119.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2378,2378,R409,2011-05-01,13:00:00,13,REGULAR,348.0,189.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2379,2379,R409,2011-05-01,17:00:00,17,REGULAR,449.0,345.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2380,2380,R409,2011-05-01,21:00:00,21,REGULAR,262.0,597.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2381,2381,R411,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2382,2382,R411,2011-05-01,05:00:00,5,REGULAR,47.0,81.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2383,2383,R411,2011-05-01,09:00:00,9,REGULAR,90.0,78.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2384,2384,R411,2011-05-01,13:00:00,13,REGULAR,284.0,178.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2385,2385,R411,2011-05-01,17:00:00,17,REGULAR,274.0,317.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2386,2386,R411,2011-05-01,21:00:00,21,REGULAR,212.0,356.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2387,2387,R412,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2388,2388,R412,2011-05-01,05:00:00,5,REGULAR,23.0,85.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2389,2389,R412,2011-05-01,09:00:00,9,REGULAR,83.0,91.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2390,2390,R412,2011-05-01,13:00:00,13,REGULAR,240.0,1081.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2391,2391,R412,2011-05-01,17:00:00,17,REGULAR,1021.0,1446.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2392,2392,R412,2011-05-01,21:00:00,21,REGULAR,706.0,343.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2393,2393,R413,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2394,2394,R413,2011-05-01,05:00:00,5,REGULAR,43.0,79.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2395,2395,R413,2011-05-01,09:00:00,9,REGULAR,217.0,71.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2396,2396,R413,2011-05-01,13:00:00,13,REGULAR,446.0,275.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2397,2397,R413,2011-05-01,17:00:00,17,REGULAR,465.0,482.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2398,2398,R413,2011-05-01,21:00:00,21,REGULAR,312.0,461.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2399,2399,R414,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2400,2400,R414,2011-05-01,05:00:00,5,REGULAR,42.0,42.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2401,2401,R414,2011-05-01,09:00:00,9,REGULAR,148.0,43.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2402,2402,R414,2011-05-01,13:00:00,13,REGULAR,270.0,62.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2403,2403,R414,2011-05-01,17:00:00,17,REGULAR,450.0,117.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2404,2404,R414,2011-05-01,21:00:00,21,REGULAR,406.0,125.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2405,2405,R415,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2406,2406,R415,2011-05-01,05:00:00,5,REGULAR,4.0,5.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2407,2407,R415,2011-05-01,09:00:00,9,REGULAR,11.0,3.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2408,2408,R415,2011-05-01,13:00:00,13,REGULAR,45.0,16.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2409,2409,R415,2011-05-01,17:00:00,17,REGULAR,33.0,25.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2410,2410,R415,2011-05-01,21:00:00,21,REGULAR,14.0,2.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2411,2411,R416,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2412,2412,R416,2011-05-01,05:00:00,5,REGULAR,183.0,596.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2413,2413,R416,2011-05-01,09:00:00,9,REGULAR,893.0,463.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2414,2414,R416,2011-05-01,13:00:00,13,REGULAR,1193.0,544.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2415,2415,R416,2011-05-01,17:00:00,17,REGULAR,1278.0,653.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2416,2416,R416,2011-05-01,21:00:00,21,REGULAR,928.0,1234.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2417,2417,R417,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2418,2418,R417,2011-05-01,05:00:00,5,REGULAR,16.0,40.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2419,2419,R417,2011-05-01,09:00:00,9,REGULAR,37.0,30.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2420,2420,R417,2011-05-01,13:00:00,13,REGULAR,75.0,42.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2421,2421,R417,2011-05-01,17:00:00,17,REGULAR,60.0,49.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2422,2422,R417,2011-05-01,21:00:00,21,REGULAR,51.0,98.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2423,2423,R418,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2424,2424,R418,2011-05-01,05:00:00,5,REGULAR,11.0,21.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2425,2425,R418,2011-05-01,09:00:00,9,REGULAR,15.0,13.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2426,2426,R418,2011-05-01,13:00:00,13,REGULAR,17.0,17.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2427,2427,R418,2011-05-01,17:00:00,17,REGULAR,17.0,19.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2428,2428,R418,2011-05-01,21:00:00,21,REGULAR,13.0,43.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2429,2429,R419,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2430,2430,R419,2011-05-01,05:00:00,5,REGULAR,16.0,60.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2431,2431,R419,2011-05-01,09:00:00,9,REGULAR,83.0,104.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2432,2432,R419,2011-05-01,13:00:00,13,REGULAR,120.0,111.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2433,2433,R419,2011-05-01,17:00:00,17,REGULAR,138.0,169.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2434,2434,R419,2011-05-01,21:00:00,21,REGULAR,96.0,144.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2435,2435,R420,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2436,2436,R420,2011-05-01,05:00:00,5,REGULAR,29.0,141.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2437,2437,R420,2011-05-01,09:00:00,9,REGULAR,404.0,167.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2438,2438,R420,2011-05-01,13:00:00,13,REGULAR,815.0,288.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2439,2439,R420,2011-05-01,17:00:00,17,REGULAR,747.0,500.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2440,2440,R420,2011-05-01,21:00:00,21,REGULAR,391.0,841.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2441,2441,R421,2011-05-01,01:00:00,1,REGULAR,0.0,0.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2442,2442,R421,2011-05-01,05:00:00,5,REGULAR,23.0,36.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2443,2443,R421,2011-05-01,09:00:00,9,REGULAR,154.0,132.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
2444,2444,R421,2011-05-01,13:00:00,13,REGULAR,323.0,250.0,30.31,42.0,35.0,30.23,39.0,30.27,0.0,0.0,5.0,50.0,60.0,69.0,0.0,0.0
